2	0	0	0	4	2	3	0	0	0	0	0
2	0	0	0	4	2	3	0	0	0	0	0
2	0	0	0	3	2	3	0	0	0	0	0
2	0	0	0	3	2	3	0	0	0	0	0
2	0	0	0	3	2	3	0	0	0	0	0
2	0	0	0	3	2	3	0	0	0	0	0
2	0	0	0	3	2	3	0	0	0	0	0
2	0	0	0	3	2	3	0	0	0	0	0
2	0	0	0	3	2	2	0	0	0	0	0
2	0	0	0	3	2	3	0	0	0	0	0
2	0	0	0	3	2	2	0	0	0	0	0
2	0	0	0	3	2	2	0	0	0	0	0
2	0	0	0	3	2	2	0	0	0	0	0
2	0	0	0	3	2	3	0	0	0	0	0
2	0	0	0	3	2	2	0	0	0	0	0
2	0	0	0	3	2	2	0	0	0	0	0
2	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	2	0	0	0	0	0
3	0	0	0	3	2	3	0	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
4	0	0	0	3	2	2	1	0	0	0	0
4	0	0	0	3	2	3	1	0	0	0	0
4	0	0	0	3	2	2	1	0	0	0	0
4	0	0	0	3	2	3	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	3	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	2	2	1	0	0	0	0
3	0	0	0	3	3	2	1	0	0	0	0
3	0	0	0	3	3	2	1	0	0	0	0
3	0	0	0	3	3	2	2	0	0	0	0
